key,colony_id,colony_id_event_1,colony_id_event_2,SillySource,pass_geno_QA_all,pass_geno_QA_event_1,pass_geno_QA_event_2,silly,fish_id_LOKI,location,lifestage,event,fish_no,date,sex,card,col,FL,weight,MEF,age_FW,age_SW,age_final,tag_type,tag_no,cinch,BY,release_YR,comment,genetic_sample,recapture
fishwheel_126,Chilkat_adults_121,Chilkat_event_1_121,NA,KCHILFW20_121,TRUE,TRUE,FALSE,KCHILFW20,121,fishwheel,adult,1,126,2020-07-11,M,29,1,NA,NA,375,1,1,1.1,CWT,NA,559214,NA,NA,NA,YES,FALSE
fishwheel_127,Chilkat_adults_122,Chilkat_event_1_122,NA,KCHILFW20_122,TRUE,TRUE,FALSE,KCHILFW20,122,fishwheel,adult,1,127,2020-07-11,F,29,2,NA,NA,750,1,3,1.3,S,2567,NA,NA,NA,NA,YES,FALSE
fishwheel_128,Chilkat_adults_123,Chilkat_event_1_123,NA,KCHILFW20_123,TRUE,TRUE,FALSE,KCHILFW20,123,fishwheel,adult,1,128,2020-07-11,F,29,3,NA,NA,740,1,3,1.3,S,2568,NA,NA,NA,NA,YES,FALSE
fishwheel_129,Chilkat_adults_124,Chilkat_event_1_124,NA,KCHILFW20_124,TRUE,TRUE,FALSE,KCHILFW20,124,fishwheel,adult,1,129,2020-07-11,M,29,4,NA,NA,370,1,1,1.1,T,1270,NA,NA,NA,NA,YES,FALSE
fishwheel_130,Chilkat_adults_125,Chilkat_event_1_125,NA,KCHILFW20_125,TRUE,TRUE,FALSE,KCHILFW20,125,fishwheel,adult,1,130,2020-07-11,M,29,5,NA,NA,335,1,1,1.1,T,1271,NA,NA,NA,NA,YES,FALSE
fishwheel_131,Chilkat_adults_126,Chilkat_event_1_126,NA,KCHILFW20_126,TRUE,TRUE,FALSE,KCHILFW20,126,fishwheel,adult,1,131,2020-07-12,F,30,1,NA,NA,735,1,3,1.3,S,2569,NA,NA,NA,NA,YES,FALSE
fishwheel_132,Chilkat_adults_127,Chilkat_event_1_127,NA,KCHILFW20_127,TRUE,TRUE,FALSE,KCHILFW20,127,fishwheel,adult,1,132,2020-07-13,M,31,1,NA,NA,340,1,1,1.1,T,1272,NA,NA,NA,NA,YES,FALSE
fishwheel_133,Chilkat_adults_128,Chilkat_event_1_128,NA,KCHILFW20_128,TRUE,TRUE,FALSE,KCHILFW20,128,fishwheel,adult,1,133,2020-07-13,F,31,2,NA,NA,765,1,4,1.4,S,2570,NA,NA,NA,NA,YES,FALSE
fishwheel_134,Chilkat_adults_129,Chilkat_event_1_129,NA,KCHILFW20_129,TRUE,TRUE,FALSE,KCHILFW20,129,fishwheel,adult,1,134,2020-07-13,M,31,3,NA,NA,350,1,1,1.1,T,1273,NA,NA,NA,NA,YES,FALSE
fishwheel_135,Chilkat_adults_130,Chilkat_event_1_130,NA,KCHILFW20_130,TRUE,TRUE,FALSE,KCHILFW20,130,fishwheel,adult,1,135,2020-07-14,M,32,1,NA,NA,385,1,1,1.1,T,1274,NA,NA,NA,NA,YES,FALSE
fishwheel_136,Chilkat_adults_131,Chilkat_event_1_131,NA,KCHILFW20_131,FALSE,FALSE,FALSE,KCHILFW20,131,fishwheel,adult,1,136,2020-07-15,M,33,1,NA,NA,625,1,2,1.2,S,2574,NA,NA,NA,NA,YES,FALSE
fishwheel_138,Chilkat_adults_132,Chilkat_event_1_132,NA,KCHILFW20_132,TRUE,TRUE,FALSE,KCHILFW20,132,fishwheel,adult,1,138,2020-07-15,M,33,2,NA,NA,530,1,2,1.2,S,2575,NA,NA,NA,fish # 137 escaped,YES,FALSE
fishwheel_139,Chilkat_adults_133,Chilkat_event_1_133,NA,KCHILFW20_133,TRUE,TRUE,FALSE,KCHILFW20,133,fishwheel,adult,1,139,2020-07-15,F,33,3,NA,NA,770,1,3,1.3,S,2576,NA,NA,NA,NA,YES,FALSE
fishwheel_140,Chilkat_adults_134,Chilkat_event_1_134,NA,KCHILFW20_134,TRUE,TRUE,FALSE,KCHILFW20,134,fishwheel,adult,1,140,2020-07-16,M,34,1,NA,NA,740,1,3,1.3,S,2577,NA,NA,NA,NA,YES,FALSE
fishwheel_141,Chilkat_adults_135,Chilkat_event_1_135,NA,KCHILFW20_135,TRUE,TRUE,FALSE,KCHILFW20,135,fishwheel,adult,1,141,2020-07-16,M,34,2,NA,NA,410,1,1,1.1,T,1275,NA,NA,NA,NA,YES,FALSE
fishwheel_142,Chilkat_adults_136,Chilkat_event_1_136,NA,KCHILFW20_136,TRUE,TRUE,FALSE,KCHILFW20,136,fishwheel,adult,1,142,2020-07-17,F,35,1,NA,NA,755,1,3,1.3,S,2578,NA,NA,NA,NA,YES,FALSE
fishwheel_143,Chilkat_adults_137,Chilkat_event_1_137,NA,KCHILFW20_137,TRUE,TRUE,FALSE,KCHILFW20,137,fishwheel,adult,1,143,2020-07-17,F,35,2,NA,NA,805,1,3,1.3,S,2579,NA,NA,NA,NA,YES,FALSE
fishwheel_144,Chilkat_adults_138,Chilkat_event_1_138,NA,KCHILFW20_138,TRUE,TRUE,FALSE,KCHILFW20,138,fishwheel,adult,1,144,2020-07-17,F,35,3,NA,NA,775,1,3,1.3,S,2580,NA,NA,NA,NA,YES,FALSE
fishwheel_145,Chilkat_adults_139,Chilkat_event_1_139,NA,KCHILFW20_139,FALSE,TRUE,FALSE,KCHILFW20,139,fishwheel,adult,1,145,2020-07-17,F,35,4,NA,NA,755,1,3,1.3,S,2581,NA,NA,NA,recoverd Tahini 8.19.2020 F 780,YES,FALSE
fishwheel_146,Chilkat_adults_140,Chilkat_event_1_140,NA,KCHILFW20_140,TRUE,TRUE,FALSE,KCHILFW20,140,fishwheel,adult,1,146,2020-07-18,M,36,1,NA,NA,590,1,2,1.2,S,2582,NA,NA,NA,NA,YES,FALSE
fishwheel_147,Chilkat_adults_141,Chilkat_event_1_141,NA,KCHILFW20_141,TRUE,TRUE,FALSE,KCHILFW20,141,fishwheel,adult,1,147,2020-07-18,F,36,2,NA,NA,780,1,3,1.3,S,2583,NA,NA,NA,NA,YES,FALSE
fishwheel_148,Chilkat_adults_142,Chilkat_event_1_142,NA,KCHILFW20_142,TRUE,TRUE,FALSE,KCHILFW20,142,fishwheel,adult,1,148,2020-07-19,F,37,1,NA,NA,720,1,3,1.3,S,2584,NA,NA,NA,NA,YES,FALSE
fishwheel_149,Chilkat_adults_143,Chilkat_event_1_143,NA,KCHILFW20_143,TRUE,TRUE,FALSE,KCHILFW20,143,fishwheel,adult,1,149,2020-07-19,F,37,2,NA,NA,645,1,3,1.3,S,2585,NA,NA,NA,NA,YES,FALSE
fishwheel_150,Chilkat_adults_144,Chilkat_event_1_144,NA,KCHILFW20_144,TRUE,TRUE,FALSE,KCHILFW20,144,fishwheel,adult,1,150,2020-07-19,M,37,3,NA,NA,725,1,3,1.3,S,2586,NA,NA,NA,NA,YES,FALSE
fishwheel_151,Chilkat_adults_145,Chilkat_event_1_145,NA,KCHILFW20_145,TRUE,TRUE,FALSE,KCHILFW20,145,fishwheel,adult,1,151,2020-07-19,F,37,4,NA,NA,670,1,3,1.3,S,2587,NA,NA,NA,NA,YES,FALSE
fishwheel_152,Chilkat_adults_146,Chilkat_event_1_146,NA,KCHILFW20_146,TRUE,TRUE,FALSE,KCHILFW20,146,fishwheel,adult,1,152,2020-07-19,M,37,5,NA,NA,530,1,2,1.2,S,2588,NA,NA,NA,NA,YES,FALSE
fishwheel_153,Chilkat_adults_147,Chilkat_event_1_147,NA,KCHILFW20_147,TRUE,TRUE,FALSE,KCHILFW20,147,fishwheel,adult,1,153,2020-07-19,M,37,6,NA,NA,530,1,2,1.2,S,2589,NA,NA,NA,NA,YES,FALSE
fishwheel_154,Chilkat_adults_148,Chilkat_event_1_148,NA,KCHILFW20_148,TRUE,TRUE,FALSE,KCHILFW20,148,fishwheel,adult,1,154,2020-07-19,M,37,7,NA,NA,500,1,2,1.2,S,2590,NA,NA,NA,NA,YES,FALSE
fishwheel_155,Chilkat_adults_149,Chilkat_event_1_149,NA,KCHILFW20_149,TRUE,TRUE,FALSE,KCHILFW20,149,fishwheel,adult,1,155,2020-07-19,F,37,8,NA,NA,680,1,3,1.3,S,2591,NA,NA,NA,NA,YES,FALSE
fishwheel_156,Chilkat_adults_150,Chilkat_event_1_150,NA,KCHILFW20_150,FALSE,FALSE,FALSE,KCHILFW20,150,fishwheel,adult,1,156,2020-07-20,F,38,1,NA,NA,725,1,3,1.3,S,2592,NA,NA,NA,NA,YES,FALSE
fishwheel_157,Chilkat_adults_151,Chilkat_event_1_151,NA,KCHILFW20_151,TRUE,TRUE,FALSE,KCHILFW20,151,fishwheel,adult,1,157,2020-07-20,M,38,2,NA,NA,790,1,3,1.3,S,2593,NA,NA,NA,NA,YES,FALSE
fishwheel_159,Chilkat_adults_152,Chilkat_event_1_152,NA,KCHILFW20_152,TRUE,TRUE,FALSE,KCHILFW20,152,fishwheel,adult,1,159,2020-07-24,F,39,1,NA,NA,NA,1,3,1.3,S,2594,NA,NA,NA,fish # 158 escaped,YES,FALSE
fishwheel_160,Chilkat_adults_153,Chilkat_event_1_153,NA,KCHILFW20_153,TRUE,TRUE,FALSE,KCHILFW20,153,fishwheel,adult,1,160,2020-07-27,F,40,1,NA,NA,NA,1,3,1.3,S,2595,NA,NA,NA,NA,YES,FALSE
fishwheel_161,Chilkat_adults_154,Chilkat_event_1_154,NA,KCHILFW20_154,TRUE,TRUE,FALSE,KCHILFW20,154,fishwheel,adult,1,161,2020-07-28,M,41,1,NA,NA,NA,1,NA,NA,S,2596,NA,NA,NA,NA,YES,FALSE
Tahini_1,Chilkat_adults_417,NA,Chilkat_event_2_105,KTAHI20_1,TRUE,FALSE,TRUE,KTAHI20,1,Tahini,adult,2,1,2020-07-28,F,1,1,810,NA,810,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_2,Chilkat_adults_418,NA,Chilkat_event_2_106,KTAHI20_2,FALSE,FALSE,TRUE,KTAHI20,2,Tahini,adult,2,2,2020-07-28,M,1,2,670,NA,670,1,3,1.3,S,2510,NA,NA,NA,tagged FW 6.22.2020 M 640,YES,TRUE
Tahini_3,Chilkat_adults_419,NA,Chilkat_event_2_107,KTAHI20_3,TRUE,FALSE,TRUE,KTAHI20,3,Tahini,adult,2,3,2020-07-28,M,1,3,890,NA,890,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_4,Chilkat_adults_420,NA,Chilkat_event_2_108,KTAHI20_4,TRUE,FALSE,TRUE,KTAHI20,4,Tahini,adult,2,4,2020-07-28,M,1,4,820,NA,820,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_5,Chilkat_adults_421,NA,Chilkat_event_2_109,KTAHI20_5,TRUE,FALSE,TRUE,KTAHI20,5,Tahini,adult,2,5,2020-07-30,M,1,5,700,NA,700,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_6,Chilkat_adults_422,NA,Chilkat_event_2_110,KTAHI20_6,TRUE,FALSE,TRUE,KTAHI20,6,Tahini,adult,2,6,2020-07-30,F,1,6,820,NA,820,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_7,Chilkat_adults_423,NA,Chilkat_event_2_111,KTAHI20_7,TRUE,FALSE,TRUE,KTAHI20,7,Tahini,adult,2,7,2020-07-30,M,1,7,690,NA,690,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_8,Chilkat_adults_424,NA,Chilkat_event_2_112,KTAHI20_8,FALSE,FALSE,FALSE,KTAHI20,8,Tahini,adult,2,8,2020-07-30,M,1,8,720,NA,720,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_9,Chilkat_adults_425,NA,Chilkat_event_2_113,KTAHI20_9,TRUE,FALSE,TRUE,KTAHI20,9,Tahini,adult,2,9,2020-07-30,M,1,9,780,NA,780,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_10,Chilkat_adults_426,NA,Chilkat_event_2_114,KTAHI20_10,TRUE,FALSE,TRUE,KTAHI20,10,Tahini,adult,2,10,2020-07-30,M,1,10,870,NA,870,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_11,Chilkat_adults_427,NA,Chilkat_event_2_115,KTAHI20_11,TRUE,FALSE,TRUE,KTAHI20,11,Tahini,adult,2,11,2020-07-30,M,2,1,790,NA,790,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_12,Chilkat_adults_428,NA,Chilkat_event_2_116,KTAHI20_12,TRUE,FALSE,TRUE,KTAHI20,12,Tahini,adult,2,12,2020-07-30,M,2,2,680,NA,680,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_13,Chilkat_adults_429,NA,Chilkat_event_2_117,KTAHI20_13,TRUE,FALSE,TRUE,KTAHI20,13,Tahini,adult,2,13,2020-07-30,M,2,3,790,NA,790,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_14,Chilkat_adults_430,NA,Chilkat_event_2_118,KTAHI20_14,TRUE,FALSE,TRUE,KTAHI20,14,Tahini,adult,2,14,2020-07-30,M,2,4,860,NA,860,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_15,Chilkat_adults_431,NA,Chilkat_event_2_119,KTAHI20_15,TRUE,FALSE,TRUE,KTAHI20,15,Tahini,adult,2,15,2020-07-31,M,2,5,700,NA,700,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_16,Chilkat_adults_432,NA,Chilkat_event_2_120,KTAHI20_16,TRUE,FALSE,TRUE,KTAHI20,16,Tahini,adult,2,16,2020-07-31,M,2,6,690,NA,690,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_17,Chilkat_adults_433,NA,Chilkat_event_2_121,KTAHI20_17,TRUE,FALSE,TRUE,KTAHI20,17,Tahini,adult,2,17,2020-07-31,M,2,7,640,NA,640,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_18,Chilkat_adults_434,NA,Chilkat_event_2_122,KTAHI20_18,TRUE,FALSE,TRUE,KTAHI20,18,Tahini,adult,2,18,2020-07-31,M,2,8,360,NA,360,1,1,1.1,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_19,Chilkat_adults_435,NA,Chilkat_event_2_123,KTAHI20_19,TRUE,FALSE,TRUE,KTAHI20,19,Tahini,adult,2,19,2020-07-31,M,2,9,720,NA,720,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_20,Chilkat_adults_436,NA,Chilkat_event_2_124,KTAHI20_20,FALSE,FALSE,FALSE,KTAHI20,20,Tahini,adult,2,20,2020-07-31,F,2,10,710,NA,710,1,3,1.3,S,2009,NA,NA,NA,tagged GN 7.12.2020 F 710,YES,TRUE
Tahini_21,Chilkat_adults_437,NA,Chilkat_event_2_125,KTAHI20_21,TRUE,FALSE,TRUE,KTAHI20,21,Tahini,adult,2,21,2020-08-03,M,3,1,810,NA,810,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_22,Chilkat_adults_438,NA,Chilkat_event_2_126,KTAHI20_22,TRUE,FALSE,TRUE,KTAHI20,22,Tahini,adult,2,22,2020-08-03,M,3,2,795,NA,795,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_23,Chilkat_adults_439,NA,Chilkat_event_2_127,KTAHI20_23,TRUE,FALSE,TRUE,KTAHI20,23,Tahini,adult,2,23,2020-08-03,M,3,3,620,NA,620,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_24,Chilkat_adults_440,NA,Chilkat_event_2_128,KTAHI20_24,TRUE,FALSE,TRUE,KTAHI20,24,Tahini,adult,2,24,2020-08-03,F,3,4,730,NA,730,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_25,Chilkat_adults_441,NA,Chilkat_event_2_129,KTAHI20_25,TRUE,FALSE,TRUE,KTAHI20,25,Tahini,adult,2,25,2020-08-03,F,3,5,790,NA,790,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_26,Chilkat_adults_442,NA,Chilkat_event_2_130,KTAHI20_26,TRUE,FALSE,TRUE,KTAHI20,26,Tahini,adult,2,26,2020-08-03,M,3,6,1000,NA,1000,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_27,Chilkat_adults_443,NA,Chilkat_event_2_131,KTAHI20_27,TRUE,FALSE,TRUE,KTAHI20,27,Tahini,adult,2,27,2020-08-03,M,3,7,755,NA,755,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_28,Chilkat_adults_444,NA,Chilkat_event_2_132,KTAHI20_28,TRUE,FALSE,TRUE,KTAHI20,28,Tahini,adult,2,28,2020-08-03,M,3,8,770,NA,770,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_29,Chilkat_adults_445,NA,Chilkat_event_2_133,KTAHI20_29,TRUE,FALSE,TRUE,KTAHI20,29,Tahini,adult,2,29,2020-08-03,M,3,9,900,NA,900,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_30,Chilkat_adults_446,NA,Chilkat_event_2_134,KTAHI20_30,FALSE,FALSE,FALSE,KTAHI20,30,Tahini,adult,2,30,2020-08-03,M,3,10,560,NA,560,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_31,Chilkat_adults_447,NA,Chilkat_event_2_135,KTAHI20_31,TRUE,FALSE,TRUE,KTAHI20,31,Tahini,adult,2,31,2020-08-03,M,4,1,790,NA,790,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_32,Chilkat_adults_448,NA,Chilkat_event_2_136,KTAHI20_32,TRUE,FALSE,TRUE,KTAHI20,32,Tahini,adult,2,32,2020-08-03,M,4,2,630,NA,630,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_33,Chilkat_adults_449,NA,Chilkat_event_2_137,KTAHI20_33,FALSE,FALSE,TRUE,KTAHI20,33,Tahini,adult,2,33,2020-08-03,F,4,3,820,NA,820,1,3,1.3,S,1926,NA,NA,NA,tagged GN 6.22.2020 F 800,YES,TRUE
Tahini_34,Chilkat_adults_450,NA,Chilkat_event_2_138,KTAHI20_34,TRUE,FALSE,TRUE,KTAHI20,34,Tahini,adult,2,34,2020-08-05,F,4,4,810,NA,810,1,3,1.3,S,1984,NA,NA,NA,tagged GN 7.5.2020 F 830,YES,TRUE
Tahini_35,Chilkat_adults_451,NA,Chilkat_event_2_139,KTAHI20_35,TRUE,FALSE,TRUE,KTAHI20,35,Tahini,adult,2,35,2020-08-05,F,4,5,780,NA,780,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_36,Chilkat_adults_452,NA,Chilkat_event_2_140,KTAHI20_36,TRUE,FALSE,TRUE,KTAHI20,36,Tahini,adult,2,36,2020-08-05,F,4,6,900,NA,900,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_37,Chilkat_adults_453,NA,Chilkat_event_2_141,KTAHI20_37,TRUE,FALSE,TRUE,KTAHI20,37,Tahini,adult,2,37,2020-08-05,F,4,7,720,NA,720,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_38,Chilkat_adults_454,NA,Chilkat_event_2_142,KTAHI20_38,TRUE,FALSE,TRUE,KTAHI20,38,Tahini,adult,2,38,2020-08-05,M,4,8,760,NA,760,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_39,Chilkat_adults_455,NA,Chilkat_event_2_143,KTAHI20_39,TRUE,FALSE,TRUE,KTAHI20,39,Tahini,adult,2,39,2020-08-05,M,4,9,500,NA,500,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_40,Chilkat_adults_456,NA,Chilkat_event_2_144,KTAHI20_40,TRUE,FALSE,TRUE,KTAHI20,40,Tahini,adult,2,40,2020-08-05,M,4,10,680,NA,680,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_41,Chilkat_adults_457,NA,Chilkat_event_2_145,KTAHI20_41,TRUE,FALSE,TRUE,KTAHI20,41,Tahini,adult,2,41,2020-08-05,F,5,1,780,NA,780,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_42,Chilkat_adults_458,NA,Chilkat_event_2_146,KTAHI20_42,TRUE,FALSE,TRUE,KTAHI20,42,Tahini,adult,2,42,2020-08-06,M,5,2,640,NA,640,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_43,Chilkat_adults_459,NA,Chilkat_event_2_147,KTAHI20_43,TRUE,FALSE,TRUE,KTAHI20,43,Tahini,adult,2,43,2020-08-06,F,5,3,820,NA,820,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_44,Chilkat_adults_460,NA,Chilkat_event_2_148,KTAHI20_44,TRUE,FALSE,TRUE,KTAHI20,44,Tahini,adult,2,44,2020-08-06,F,5,4,800,NA,800,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_45,Chilkat_adults_461,NA,Chilkat_event_2_149,KTAHI20_45,TRUE,FALSE,TRUE,KTAHI20,45,Tahini,adult,2,45,2020-08-06,M,5,5,830,NA,830,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_46,Chilkat_adults_462,NA,Chilkat_event_2_150,KTAHI20_46,TRUE,FALSE,TRUE,KTAHI20,46,Tahini,adult,2,46,2020-08-06,M,5,6,750,NA,750,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_47,Chilkat_adults_463,NA,Chilkat_event_2_151,KTAHI20_47,TRUE,FALSE,TRUE,KTAHI20,47,Tahini,adult,2,47,2020-08-06,M,5,7,945,NA,945,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_48,Chilkat_adults_464,NA,Chilkat_event_2_152,KTAHI20_48,TRUE,FALSE,TRUE,KTAHI20,48,Tahini,adult,2,48,2020-08-06,M,5,8,680,NA,680,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_49,Chilkat_adults_465,NA,Chilkat_event_2_153,KTAHI20_49,FALSE,FALSE,TRUE,KTAHI20,49,Tahini,adult,2,49,2020-08-06,F,5,9,780,NA,780,1,3,1.3,S,1907,NA,NA,NA,tagged GN 6.11.2020 F 810,YES,TRUE
Tahini_50,Chilkat_adults_466,NA,Chilkat_event_2_154,KTAHI20_50,TRUE,FALSE,TRUE,KTAHI20,50,Tahini,adult,2,50,2020-08-06,M,5,10,830,NA,830,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_51,Chilkat_adults_467,NA,Chilkat_event_2_155,KTAHI20_51,TRUE,FALSE,TRUE,KTAHI20,51,Tahini,adult,2,51,2020-08-06,M,6,1,890,NA,890,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_52,Chilkat_adults_468,NA,Chilkat_event_2_156,KTAHI20_52,TRUE,FALSE,TRUE,KTAHI20,52,Tahini,adult,2,52,2020-08-06,F,6,2,860,NA,860,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_53,Chilkat_adults_469,NA,Chilkat_event_2_157,KTAHI20_53,TRUE,FALSE,TRUE,KTAHI20,53,Tahini,adult,2,53,2020-08-06,F,6,3,740,NA,740,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_54,Chilkat_adults_470,NA,Chilkat_event_2_158,KTAHI20_54,TRUE,FALSE,TRUE,KTAHI20,54,Tahini,adult,2,54,2020-08-06,M,6,4,745,NA,745,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_55,Chilkat_adults_471,NA,Chilkat_event_2_159,KTAHI20_55,TRUE,FALSE,TRUE,KTAHI20,55,Tahini,adult,2,55,2020-08-06,M,6,5,720,NA,720,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_56,Chilkat_adults_472,NA,Chilkat_event_2_160,KTAHI20_56,FALSE,FALSE,TRUE,KTAHI20,56,Tahini,adult,2,56,2020-08-06,F,6,6,860,NA,860,1,3,1.3,S,1961,NA,NA,NA,tagged GN 6.30.2020 F 860,YES,TRUE
Tahini_57,Chilkat_adults_473,NA,Chilkat_event_2_161,KTAHI20_57,TRUE,FALSE,TRUE,KTAHI20,57,Tahini,adult,2,57,2020-08-06,F,6,7,780,NA,780,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_58,Chilkat_adults_474,NA,Chilkat_event_2_162,KTAHI20_58,TRUE,FALSE,TRUE,KTAHI20,58,Tahini,adult,2,58,2020-08-06,F,6,8,840,NA,840,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_59,NA,NA,NA,KTAHI20_59,FALSE,FALSE,FALSE,KTAHI20,59,Tahini,adult,2,59,2020-08-06,F,6,9,790,NA,790,1,3,1.3,S,1992,NA,NA,NA,tagged GN 7.7.2020 F 780,NO,TRUE
Tahini_60,Chilkat_adults_475,NA,Chilkat_event_2_163,KTAHI20_60,TRUE,FALSE,TRUE,KTAHI20,60,Tahini,adult,2,60,2020-08-06,M,6,10,860,NA,860,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_61,Chilkat_adults_476,NA,Chilkat_event_2_164,KTAHI20_61,TRUE,FALSE,TRUE,KTAHI20,61,Tahini,adult,2,61,2020-08-06,M,7,1,705,NA,705,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_62,Chilkat_adults_477,NA,Chilkat_event_2_165,KTAHI20_62,TRUE,FALSE,TRUE,KTAHI20,62,Tahini,adult,2,62,2020-08-06,M,7,2,850,NA,850,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_63,Chilkat_adults_478,NA,Chilkat_event_2_166,KTAHI20_63,TRUE,FALSE,TRUE,KTAHI20,63,Tahini,adult,2,63,2020-08-06,F,7,3,940,NA,940,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_64,Chilkat_adults_479,NA,Chilkat_event_2_167,KTAHI20_64,TRUE,FALSE,TRUE,KTAHI20,64,Tahini,adult,2,64,2020-08-06,M,7,4,870,NA,870,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_65,Chilkat_adults_480,NA,Chilkat_event_2_168,KTAHI20_65,TRUE,FALSE,TRUE,KTAHI20,65,Tahini,adult,2,65,2020-08-06,M,7,5,720,NA,720,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_66,Chilkat_adults_481,NA,Chilkat_event_2_169,KTAHI20_66,TRUE,FALSE,TRUE,KTAHI20,66,Tahini,adult,2,66,2020-08-07,F,8,1,750,NA,750,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_67,Chilkat_adults_482,NA,Chilkat_event_2_170,KTAHI20_67,TRUE,FALSE,TRUE,KTAHI20,67,Tahini,adult,2,67,2020-08-07,F,8,2,720,NA,720,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_68,Chilkat_adults_483,NA,Chilkat_event_2_171,KTAHI20_68,TRUE,FALSE,TRUE,KTAHI20,68,Tahini,adult,2,68,2020-08-07,F,8,3,750,NA,750,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
